hotel_id,hotel_name,cty,gugun,emd,addr,road_addr,region,market,결정 등급,객실수,호텔규모,업태구분명,속성정보,lat,lng
1114,거제돔관광호텔,거제시,-,일운면,경상남도 거제시 일운면 지세포리 481-6,경남 거제시 일운면 거제대로 2372,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8224447219438,128.70996320102
1115,거제오션호텔,거제시,-,옥포1동,경상남도 거제시 옥포1동 1958-3,경남 거제시 옥포로2길 13,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.89075229288323,128.6961474181053
1116,도야 가족호텔,거제시,-,일운면,경상남도 거제시 일운면 와현리 579,경남 거제시 일운면 거제대로 2244,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8159864840176,128.704164534012
1117,호텔리베라거제,거제시,-,일운면,경상남도 거제시 일운면 와현리 622,경남 거제시 일운면 거제대로 2190,경상,국내,3성,138.0,200개 미만,관광호텔업,분류,34.8113792901885,128.704157071171
1118,거제 오아시스호텔,거제시,-,장평동,경상남도 거제시 장평동 815-21,경남 거제시 장평4로2길 11-9,경상,국내,2성,155.0,200개 미만,가족호텔업,분류,34.8859093355121,128.604035278108
1119,거제도 바람의언덕 리조트,거제시,-,남부면,경상남도 거제시 남부면 갈곶리 263-3,경남 거제시 남부면 해금강로 132,경상,국내,미등급,30.0,100개 미만,숙박업(생활),분류,34.7397860710451,128.663445318738
1120,아르누보스위트호텔,거제시,-,장평동,경상남도 거제시 장평동 1212,경남 거제시 장평1로 13,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8918042496714,128.6170574454791
1121,더럭스관광호텔,거제시,-,장승포동,경상남도 거제시 장승포동 198,경남 거제시 장승포로 93-1,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.86386605246937,128.730659933866
1122,래디언스관광호텔,거제시,-,덕포동,경상남도 거제시 덕포동 94,경남 거제시 옥포대첩로 425,경상,국내,1성,30.0,100개 미만,관광호텔업,분류,34.91402387491235,128.7145652910861
1123,호텔리베라거제,거제시,-,일운면,경상남도 거제시 일운면 와현리 622,경남 거제시 일운면 거제대로 2190,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8113792901885,128.704157071171
1124,관광호텔 상상속의 집,거제시,-,일운면,경상남도 거제시 일운면 소동리 2-2,경남 거제시 일운면 거제대로 2752,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.84745323601392,128.7098245582535
1125,거제삼성호텔,거제시,-,장평동,경상남도 거제시 장평동 444-3,경남 거제시 장평3로 80-37,경상,국내,5성,166.0,200개 미만,관광호텔업,분류,34.89615653725726,128.612306621196
1126,애드미럴 호텔,거제시,-,옥포동,경상남도 거제시 옥포동 1797-34,경남 거제시 서간도길 16,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.889723,128.687988
1127,호텔 아리나,밀양시,-,삼문동,경상남도 밀양시 삼문동 79-7,경남 밀양시 삼문강변로 82,경상,국내,4성,78.0,100개 미만,관광호텔업,분류,35.4839085,128.7511712
1128,밀양 관광호텔,밀양시,-,가곡동,경상남도 밀양시 가곡동 586-35,경남 밀양시 가곡7길 5-1,경상,국내,2성,32.0,100개 미만,관광호텔업,분류,35.47459026679932,128.7672888717302
1129,노마드호텔,김해시,-,어방동,경상남도 김해시 어방동 1095-1,경남 김해시 인제로91번길 5,경상,국내,2성,46.0,100개 미만,관광호텔업,분류,35.2364762807068,128.904001127578
1130,아이스퀘어호텔,김해시,-,부원동,경상남도 김해시 부원동 1047,경남 김해시 김해대로 2360,경상,국내,미등급,181.0,200개 미만,관광호텔,분류,35.226014729066,128.88506953876
1131,호텔 파인그로브,김해시,-,대청동,경상남도 김해시 대청동 56-14,경남 김해시 번화1로67번길 20,경상,국내,3성,66.0,100개 미만,관광호텔업,분류,35.19295978152537,128.7978530809388
1132,사천 온천랜드앤 그랜드 관광호텔,사천시,-,용현면,경상남도 사천시 용현면 선진리 252-1,경남 사천시 용현면 청골길 126,경상,국내,미등급,46.0,100개 미만,일반호텔,분류,35.0497549314315,128.054906255822
1133,호텔피어48,통영시,-,정량동,경상남도 통영시 정량동 1373-1,경남 통영시 정동3길 48,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.84391459399081,128.4313344057957
1134,조각의집,서울특별시,서초구,서초동,서울특별시 서초구 서초동 1619-9,서울 서초구 사임당로14길 42,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.4873501214093,127.01772380857
1135,통영그란데호스텔,통영시,-,미수동,경상남도 통영시 미수동 297-20,경남 통영시 진남아랫길 10,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8313665601927,128.406690206307
1136,호텔 야자 통영여객선터미널점,통영시,-,항남동,경상남도 통영시 항남동 239-66,경남 통영시 동충2길 9,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.84049099138441,128.4222289299516
1137,도르가관광호스텔,통영시,-,서호동,경상남도 통영시 서호동 163-45,경남 통영시 새터길 74-9,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.84132432304687,128.4208734770032
1138,샐리스 제주호텔,제주시,-,애월읍,제주 제주시 애월읍 하가리 1258-1,제주특별자치도 제주시 애월읍 고내로 46,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.46466120042004,126.341715991284
1139,아길라 호텔,제주시,-,한림읍,제주 제주시 한림읍 협재리 1398,제주특별자치도 제주시 한림읍 옹포2길 10,제주,국내,미등급,32.0,100개 미만,숙박업(생활),분류,33.3999528942118,126.249493657118
1140,스카이호텔,제주시,-,한림읍,제주 제주시 한림읍 귀덕리 3646,제주특별자치도 제주시 한림읍 한림로 917,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.43280541275894,126.27618886153
1141,블루스프링 부띠끄 호텔,제주시,-,한림읍,제주 제주시 한림읍 협재리 2514-2,제주특별자치도 제주시 한림읍 한림로 330,제주,국내,1성,31.0,100개 미만,가족호텔_제주,분류,33.39292966439031,126.2402426541391
1142,통나무파크,제주시,-,애월읍,제주 제주시 애월읍 납읍리 102,제주특별자치도 제주시 애월읍 도치돌길 293,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.41040200171778,126.365831124777
1143,아마스빌 호스텔,제주시,-,애월읍,제주 제주시 애월읍 고내리 13-3,제주특별자치도 제주시 애월읍 신엄안3길 101,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.47239453522297,126.3570865934378
1144,에바다호스텔,제주시,-,이호1동,제주 제주시 이호1동 1812-8,제주특별자치도 제주시 현사길 45,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4972482986098,126.447302461098
1145,카이 호스텔,제주시,-,한림읍,제주 제주시 한림읍 협재리 2021-1,제주 제주시 한림읍 협재2길 10,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.3921371723412,126.241274905183
1146,이호리조트,제주시,-,이호1동,제주 제주시 이호1동 295-1,제주특별자치도 제주시 도리로 106-16,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4993654442474,126.4633492919196
1147,씨클리프호텔제주(구.윈드힐호텔&리조트),제주시,-,애월읍,제주 제주시 애월읍 신엄리 2734-1,제주 제주시 애월읍 애월해안로 554-8,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.47764804518025,126.362842385501
1148,스완지,제주시,-,이호1동,제주 제주시 이호1동 365,제주특별자치도 제주시 서해안로 84,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5030450491997,126.458221167653
1149,엠제이호텔,제주시,-,연동,제주 제주시 연동 261-67,제주특별자치도 제주시 신광로4길 16,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.488993,126.48845
1150,에덴호스텔,제주시,-,용담3동,제주 제주시 용담3동 2382,제주특별자치도 제주시 서해안로 456-12,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5183701715949,126.489189822593
1151,조이 황토리조트,제주시,-,애월읍,제주 제주시 애월읍 하가리 120-2,제주 제주시 애월읍 신상로 268,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4489681578962,126.3667277298228
1152,레브호텔제주,제주시,-,연동,제주 제주시 연동 292-17,제주특별자치도 제주시 은남1길 15,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.48906720022915,126.4941469610934
1153,호스텔 오렌지트리,제주시,-,이도1동,제주 제주시 이도1동 1371-2,제주 제주시 관덕로8길 7-12,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5123071952562,126.524339797891
1154,하모니리조트,제주시,-,한림읍,제주 제주시 한림읍 협재리 964-1,제주특별자치도 제주시 한림읍 협재로 213,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.3793605386577,126.252084997079
1155,씨앤힐 스파펜션,제주시,-,애월읍,제주 제주시 애월읍 고내리 76-1,제주특별자치도 제주시 애월읍 애월해안로 412,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.47295117277092,126.3524791186176
1156,아모르하우스,서울특별시,강남구,역삼동,서울특별시 강남구 역삼동 633-31,서울 강남구 테헤란로13길 33,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5017318058335,127.031579874814
1157,관광호스텔해밀,제주시,-,애월읍,제주 제주시 애월읍 유수암리 617-1,제주특별자치도 제주시 애월읍 광상로 272,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.44362699019001,126.4040999370017
1158,예그리나호스텔,제주시,-,구좌읍,제주 제주시 구좌읍 김녕리 5993,제주특별자치도 제주시 구좌읍 일주동로 1845,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.55641146765352,126.7285692574672
1160,더비치,제주시,-,용담3동,제주 제주시 용담3동 2342-2,제주특별자치도 제주시 서해안로 486-4,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.51852528974229,126.4907335128222
1161,비스타리조트,제주시,-,이호2동,제주 제주시 이호2동 363,제주특별자치도 제주시 서해안로 74,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5030458679839,126.457584061721
1162,스카이관광호스텔,제주시,-,이도1동,제주 제주시 이도1동 1782-1,제주특별자치도 제주시 서광로29길 3,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.50071390283031,126.5265286321041
1163,호텔통 연동(구.조은호텔),제주시,-,연동,제주 제주시 연동 284-6,제주 제주시 사장1길 28,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.48538986773196,126.4926673645544
1164,미라클호텔,밀양시,-,산내면,경상남도 밀양시 산내면 남명리 1-5,경남 밀양시 산내면 얼음골옛길 358-9,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.5774673295643,128.983158075215
1165,엠버리조트,제주시,-,노형동,제주 제주시 노형동 산 13,제주특별자치도 제주시 1100로 2671-51,제주,국내,미등급,20.0,100개 미만,숙박업(생활),분류,33.4237259,126.4890631
1167,우림호스텔,제주시,-,애월읍,제주 제주시 애월읍 하귀2리 2693-3,제주 제주시 애월읍 애월해안로 917,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4842848606061,126.3934367287
1168,나디아호스텔,제주시,-,애월읍,제주 제주시 애월읍 애월리 1229-3,제주특별자치도 제주시 애월읍 애원로 74,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.458054871042,126.322396197868
1169,레드클레이호스텔,제주시,-,애월읍,제주 제주시 애월읍 하가리 120-50,제주특별자치도 제주시 애월읍 신상로 266,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.44862386593389,126.3659564067459
1170,노벨리조트,제주시,-,이호1동,제주 제주시 이호1동 325,제주특별자치도 제주시 서해안로 122,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.50240751531474,126.4623350562003
1171,시드니호텔,제주시,-,애월읍,제주 제주시 애월읍 하귀2리 2615-8,제주특별자치도 제주시 애월읍 애월해안로 945,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.48369808359703,126.3960532005792
1172,썬비치리조트,제주시,-,이호1동,제주 제주시 이호1동 328-4,제주특별자치도 제주시 서해안로 114,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5025144675781,126.461427177258
1173,자몽호스텔,제주시,-,한림읍,제주 제주시 한림읍 한림리 1587,제주 제주시 한림읍 한림해안로 136,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.41488628872262,126.2613380471232
1174,씨스테이호텔,강원특별자치도,양양군,강현면,강원특별자치도 양양군 강현면 물치리 19,강원 양양군 강현면 물치3길 6,강원,국내,미등급,미분류,200개 이상,미분류,미분류,38.15746705568201,128.6082853614363
1175,나이스캣 호텔앤게스트하우스,제주시,-,내도동,제주 제주시 내도동 104,제주특별자치도 제주시 논세길 96-38,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4829729860561,126.4423717556268
1176,리벤시아호스텔,제주시,-,한림읍,제주 제주시 한림읍 월령리 254-1,제주 제주시 한림읍 한림로 33,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.37721037545616,126.218448697062
1177,흰수염고래 리조트,제주시,-,애월읍,제주 제주시 애월읍 구엄리 941,제주특별자치도 제주시 애월읍 일주서로 6818,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4750280610371,126.380634287507
1178,알리바호텔,제주시,-,삼도1동,제주 제주시 삼도1동 558-5,제주특별자치도 제주시 서광로 251,제주,국내,미등급,28.0,100개 미만,숙박업(생활),분류,33.49998050154251,126.5233655145816
1179,삼다호스텔,제주시,-,용담3동,제주 제주시 용담3동 2383-1,제주특별자치도 제주시 서해안로 456-6,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.51817044183088,126.4888551680866
1180,노형호텔,제주시,-,노형동,제주 제주시 노형동 1288-4,제주특별자치도 제주시 수덕1길 7,제주,국내,미등급,48.0,100개 미만,숙박업(생활),분류,33.4861260900771,126.478137175726
1181,물뜰에 쉼팡 리조트,제주시,-,한림읍,제주 제주시 한림읍 귀덕리 721-1,제주특별자치도 제주시 한림읍 귀덕로 73,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.437978575106,126.297805929186
1182,메이저2호스텔,제주시,-,연동,제주 제주시 연동 273-54,제주특별자치도 제주시 은남4길 40,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4865464345381,126.491524384186
1183,라인호텔,제주시,-,이도2동,제주 제주시 이도2동 1169-8,제주특별자치도 제주시 동광로 40,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.50219978556,126.533197150874
1184,뷰띠끄 헤르츠 호텔,제주시,-,이도2동,제주 제주시 이도2동 1010,제주특별자치도 제주시 중앙로 252,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.49737387366441,126.5311310787437
1185,나비스 호스텔,제주시,-,애월읍,제주 제주시 애월읍 하귀2리 2749-3,제주특별자치도 제주시 애월읍 애월해안로 885,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.4864574587968,126.391551541471
1186,제주담 스파빌,제주시,-,한림읍,제주 제주시 한림읍 금능리 1803-2,제주특별자치도 제주시 한림읍 한림로 162,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.3856390162412,126.22530197142
1187,호텔몽듀,제주시,-,용담3동,제주 제주시 용담3동 2572,제주특별자치도 제주시 서해안로 382,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.51267451405757,126.4845402918902
1188,더포힐스(구.제이바다),제주시,-,도두2동,제주 제주시 도두2동 1644-4,제주 제주시 서해안로 258,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.5090895798352,126.473341536742
1189,메르블루,시흥시,-,방산동,경기도 시흥시 방산동 795,경기 시흥시 서해안로 1032-12,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.40584246393589,126.7537555992426
1190,더제이드,제주시,-,일도1동,제주 제주시 일도1동 1331-1,제주특별자치도 제주시 관덕로15길 7-1,제주,국내,미등급,미분류,200개 이상,미분류,미분류,33.51390648438866,126.5266591324195
1191,크라운관광호텔 창원,서울특별시,용산구,이태원동,서울특별시 용산구 이태원동 34-69,서울 용산구 녹사평대로 140,서울,국내,3성,204.0,200개 이상,관광호텔업,분류,37.5315696887972,126.99066843796
1192,에비뉴관광호텔,창원시,성산구,용호동,경상남도 창원시 성산구 용호동 73-28,경남 창원시 성산구 용지로169번길 5,경상,국내,3성,60.0,100개 미만,관광호텔업,분류,35.23012422572361,128.6815200044017
1193,그랜드머큐어앰배서더창원,창원시,성산구,대원동,경상남도 창원시 성산구 대원동 122,경남 창원시 성산구 원이대로 332,경상,국내,4성,321.0,200개 이상,관광호텔업,분류,35.2391396272214,128.6548109029409
1194,호텔인터내셔널,창원시,성산구,중앙동,경상남도 창원시 성산구 중앙동 97-5,경남 창원시 성산구 중앙대로 69,경상,국내,4성,121.0,200개 미만,관광호텔업,분류,35.2214707868487,128.677046663418
1195,창원호텔,창원시,성산구,중앙동,경상남도 창원시 성산구 중앙동 99-6,경남 창원시 성산구 중앙대로39번길 14,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.22026178676391,128.6751148280767
1196,올림픽호텔,창원시,성산구,중앙동,경상남도 창원시 성산구 중앙동 97-1,경남 창원시 성산구 중앙대로 81,경상,국내,1성,86.0,100개 미만,관광호텔업,분류,35.22247742072797,128.6781410316544
1197,베스트루이스해밀턴호텔 창원점,창원시,성산구,상남동,경상남도 창원시 성산구 상남동 31-9,경남 창원시 성산구 마디미로70번길 10,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.21959152611985,128.6807524699022
1198,사보이관광호텔,창원시,마산합포구,산호동,경상남도 창원시 마산합포구 산호동 8-2,경남 창원시 마산합포구 삼호로 39,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.22104392818431,128.5861577670152
1199,마산관광호텔,창원시,마산합포구,오동동,경상남도 창원시 마산합포구 오동동 303,경남 창원시 마산합포구 수산1길 285,경상,국내,2성,42.0,100개 미만,관광호텔업,분류,35.2060781110124,128.584430368559
1200,스카이뷰관광호텔,창원시,마산합포구,신포동,경상남도 창원시 마산합포구 신포동 2가 117-34,경남 창원시 마산합포구 해안대로 317,경상,국내,3성,94.0,100개 미만,관광호텔업,분류,35.20093727929699,128.5753281418577
1201,사과나무관광호텔,창원시,마산합포구,가포동,경상남도 창원시 마산합포구 가포동 629,경남 창원시 마산합포구 가포신항북로 16,경상,국내,1성,41.0,100개 미만,관광호텔업,분류,35.16871459139983,128.5753077438287
1202,아몬드관광호텔,창원시,마산합포구,해운동,경상남도 창원시 마산합포구 해운동 46-10,경남 창원시 마산합포구 월영동11길 19,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.18069887107,128.565061671282
1203,아모르관광호텔 마산,창원시,마산합포구,신포동,경상남도 창원시 마산합포구 신포동 1가 66-4,경남 창원시 마산합포구 수산1길 3,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1983089732114,128.572702804044
1204,마산아리랑관광호텔,창원시,마산합포구,석전동,경상남도 창원시 마산회원구 석전동 229-17,경남 창원시 마산회원구 마산역광장로 24,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.2346547469179,128.577716534948
1205,브라운도트관광호텔,창원시,진해구,용원동,경상남도 창원시 진해구 용원동 889,경남 창원시 진해구 용원동로221번길 60-7,경상,국내,2성,39.0,100개 미만,관광호텔업,분류,35.0917556069835,128.8126149135333
1206,주식회사비즈관광호텔,창원시,진해구,두동,경상남도 창원시 진해구 두동 1088-20,경남 창원시 진해구 진해대로 2116,경상,국내,2성,35.0,100개 미만,관광호텔업,분류,35.11702341170609,128.797518692475
1207,호텔 라움,순천시,-,풍덕동,전라남도 순천시 풍덕동 290-12,전남 순천시 하풍동길 1-1,전라,국내,미등급,미분류,200개 이상,미분류,미분류,34.9409131401067,127.508397214635
1208,여우비호텔,진주시,-,계동,경상남도 진주시 계동 115,경남 진주시 비봉로54번길 5,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1956197164312,128.080676541876
1209,리안호텔,서울특별시,종로구,관수동,서울특별시 종로구 관수동 107,서울 종로구 수표로18길 26,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5691701821898,126.991021442492
1210,누와즈컬리넌호텔,창원시,의창구,북면,경상남도 창원시 의창구 북면 신촌리 402-6,경남 창원시 의창구 북면 천주로1173번길 42,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.3577506337238,128.607911812961
1211,스카이텔,창원시,마산합포구,해운동,경상남도 창원시 마산합포구 해운동 44-3,경남 창원시 마산합포구 월영동10길 8,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.18073019074328,128.5640257015789
1212,리츠 호스텔,창원시,성산구,중앙동,경상남도 창원시 성산구 중앙동 98-6,경남 창원시 성산구 용지로 64,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.2216797606514,128.676000603041
1213,카이호텔,진주시,-,정촌면,경상남도 진주시 정촌면 예하리 1301-10,경남 진주시 정촌면 화개천로 132-14,경상,국내,미등급,미분류,200개 이상,미분류,미분류,35.1279393632453,128.104224434824
1214,호텔동방,진주시,-,옥봉동,경상남도 진주시 옥봉동 803-4,경남 진주시 논개길 103,경상,국내,3성,83.0,100개 미만,관광호텔업,분류,35.19021918882576,128.0925217613868
1215,통영한팅관광호텔,통영시,-,정량동,경상남도 통영시 정량동 1141,경남 통영시 항북길 12-9,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8460377476358,128.430366458331
1216,통영엔쵸비관광호텔,통영시,-,정량동,경상남도 통영시 정량동 1376-1,경남 통영시 동호로 56,경상,국내,2성,43.0,100개 미만,관광호텔업,분류,34.84273588499381,128.4313938012325
1217,통영갤러리관광호텔,통영시,-,도남동,경상남도 통영시 도남동 201-18,경남 통영시 도남로 257-27,경상,국내,2성,38.0,100개 미만,관광호텔업,분류,34.829201037722,128.432226322916
1218,비지니스호텔,부산광역시,해운대구,중동,부산광역시 해운대구 중동 1391-66,부산 해운대구 구남로 46,부산,국내,미등급,미분류,200개 이상,미분류,미분류,35.1601138214853,129.161415409646
1219,동경호텔,통영시,-,광도면,경상남도 통영시 광도면 죽림리 1571-31,경남 통영시 광도면 죽림5로 43,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8854517134699,128.420693188933
1220,통영한산마리나호텔,통영시,-,산양읍,경상남도 통영시 산양읍 영운리 261,경남 통영시 산양읍 삼칭이해안길 820,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.80485585921816,128.4345848726133
1221,호텔휴,통영시,-,무전동,경상남도 통영시 무전동 56-1,경남 통영시 통영해안로 573,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8561544612666,128.439349479261
1222,스탠포드호텔앤리조트,통영시,-,도남동,경상남도 통영시 도남동 660,경남 통영시 도남로 347,경상,국내,4성,144.0,200개 미만,관광호텔업,분류,34.8243753644494,128.4394089055756
1223,포르투나호텔,통영시,-,봉평동,경상남도 통영시 봉평동 446-2,경남 통영시 미수해안로 152,경상,국내,3성,64.0,100개 미만,관광호텔업,분류,34.8329545806861,128.413997149953
1224,브룩스호텔,통영시,-,정량동,경상남도 통영시 정량동 1137-2,경남 통영시 통영해안로 407,경상,국내,1성,35.0,100개 미만,관광호텔업,분류,34.84584097515916,128.4309271784386
1225,CLUB E·S 통영리조트,통영시,-,산양읍,경상남도 통영시 산양읍 미남리 697-8,경남 통영시 산양읍 척포길 628-113,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.7651432516525,128.40971816184
1226,라베르호텔,통영시,-,도남동,경상남도 통영시 도남동 201-19,경남 통영시 도남로 257-21,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8289985677504,128.432275282765
1227,통영거북선호텔,통영시,-,미수동,경상남도 통영시 미수동 957-2,경남 통영시 미수해안로 72,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.8320275210392,128.406898205048
1228,통영 비치캐슬 가족호텔,통영시,-,평림동,경상남도 통영시 평림동 812,경남 통영시 평인일주로 486,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.855179837761,128.382747767896
1229,브릿지호텔,통영시,-,용남면,경상남도 통영시 용남면 장평리 49,경남 통영시 용남면 남해안대로 18,경상,국내,미등급,미분류,200개 이상,미분류,미분류,34.89088529215912,128.4739330302293
1230,피코 통영지점,통영시,-,항남동,경상남도 통영시 항남동 239-15,경남 통영시 항남4길 19,경상,국내,2성,24.0,100개 미만,소형호텔업,분류,34.84157205754646,128.4218867690468
1231,라마다호텔앤스위트,서울특별시,중구,순화동,서울특별시 중구 순화동 151,서울 중구 칠패로 27,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56048878084385,126.9718858438598
1232,스카이베이경포,강릉시,-,강문동,강원특별자치도 강릉시 강문동 258-4,강원 강릉시 해안로 476,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.8038101576327,128.908243567066
1234,더베네치아스위트,춘천시,-,효자동,강원특별자치도 춘천시 효자동 651,강원 춘천시 효자로 136,강원,국내,미등급,미분류,200개 이상,미분류,미분류,37.87461445301292,127.7350709053544
1235,밀리오레 서울 명동,서울특별시,중구,충무로,서울특별시 중구 충무로 1가 24-1,서울 중구 퇴계로 115,서울,국내,미등급,245.0,200개 이상,일반호텔,분류,37.5610533353089,126.984519893698
1236,라마다호텔앤스위트서울남대문,서울특별시,중구,순화동,서울특별시 중구 순화동 151,서울 중구 칠패로 27,서울,국내,미등급,242.0,200개 이상,숙박업(생활),분류,37.5601777993529,126.972065464999
1237,라마다서울동대문,서울특별시,중구,을지로,서울특별시 중구 을지로 5가 275-3,서울 중구 동호로 354,서울,국내,3성,197.0,200개 미만,관광호텔업,분류,37.5659766448187,127.002612635111
1238,라마다 신도림,서울특별시,구로구,신도림동,서울특별시 구로구 신도림동 432-30,서울 구로구 경인로 624,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5062377156315,126.8853922486931
1239,라마다 마곡,서울특별시,강서구,마곡동,서울특별시 강서구 마곡동 365-13,서울 강서구 마곡중앙로 161-11,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.56797024868035,126.8267037842948
1240,루체브릿지,서울특별시,강서구,마곡동,서울특별시 강서구 마곡동 797-12,서울 강서구 마곡동로4길 23,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.559711744523,126.83618360287
1241,그랜드팰리스,서울특별시,양천구,신월동,서울특별시 양천구 신월동 1066,서울 양천구 지양로 130,서울,국내,미등급,미분류,200개 이상,미분류,미분류,37.5241653655805,126.8284443543
1242,리베라 인천 에어포트,인천광역시,중구,중산동,인천광역시 중구 중산동 1873-20,인천 중구 영종대로 881,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.48538029615897,126.5613599655224
1243,웨스턴그레이스,고양시,일산동구,정발산동,경기도 고양시 일산동구 정발산동 785,경기 고양시 일산동구 중앙로 1322,경기,국내,미등급,미분류,200개 이상,미분류,미분류,37.66365955174934,126.7707060329216
1244,하워드 존슨 바이 윈덤 인천 에어포트,인천광역시,중구,운서동,인천광역시 중구 운서동 2803-1,인천 중구 신도시남로142번길 6,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.49342095270696,126.4914902478092
1245,영종에어스카이,인천광역시,중구,운북동,인천광역시 중구 운북동 168-64,인천 중구 백운로228번길 188-33,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.5143922579158,126.535842176375
1246,라마다 인천,인천광역시,남동구,논현동,인천광역시 남동구 논현동 677-6,인천 남동구 소래역로 36,인천,국내,미등급,237.0,200개 이상,숙박업(생활),분류,37.4002850714157,126.735483827667
1247,라마다송도,인천광역시,연수구,동춘동,인천광역시 연수구 동춘동 812,인천 연수구 능허대로267번길 29,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.41399118488802,126.6553002888565
1248,인터내셔널호텔영종,인천광역시,중구,중산동,인천광역시 중구 중산동 1953-2,인천 중구 은하수로29번길 47,인천,국내,미등급,미분류,200개 이상,미분류,미분류,37.49154295274145,126.5809154839351
